"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"7000000US12121000008","8-Voting District, Suwannee County, Florida","1821","1705","1592","22","20","9","0","62","116","113","17","23","1","1","69","0","0","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000009","9-Voting District, Suwannee County, Florida","2264","2150","2041","28","11","8","0","62","114","111","4","21","9","0","76","0","0","0","0","0","0","1","0","0","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000010","10-Voting District, Suwannee County, Florida","2417","2285","2081","111","15","9","3","66","132","126","12","42","3","0","69","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000011","11-Voting District, Suwannee County, Florida","2593","2410","2224","72","10","2","1","101","183","180","13","58","9","0","96","0","0","1","2","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000012","12-Voting District, Suwannee County, Florida","3171","3000","2641","250","29","16","2","62","171","162","21","55","11","0","73","0","0","0","2","0","0","0","0","0","0","9","0","0","0","0","0","0","5","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000013","13-Voting District, Suwannee County, Florida","3347","3085","2889","84","6","21","0","85","262","255","28","90","6","0","102","4","1","1","14","0","0","4","0","5","0","7","2","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000014","14-Voting District, Suwannee County, Florida","1672","1505","1339","58","8","10","0","90","167","165","20","25","2","0","115","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000015","15-Voting District, Suwannee County, Florida","1804","1707","1580","87","11","4","3","22","97","94","10","41","16","0","26","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12121000016","16-Voting District, Suwannee County, Florida","2595","2368","2197","94","8","7","0","62","227","218","16","47","6","1","137","1","0","2","4","0","0","1","0","3","0","8","0","0","0","3","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000001","1-Voting District, Taylor County, Florida","1389","1334","936","341","5","22","0","30","55","51","15","20","1","0","13","0","0","0","0","0","0","2","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000002","2-Voting District, Taylor County, Florida","3598","3499","2332","1036","6","14","0","111","99","95","30","36","2","0","26","0","0","0","0","0","0","0","0","1","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000003","3-Voting District, Taylor County, Florida","1845","1790","1469","276","5","5","0","35","55","53","2","22","2","0","25","0","0","0","2","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000004","4-Voting District, Taylor County, Florida","189","182","176","2","1","1","0","2","7","6","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000005","5-Voting District, Taylor County, Florida","1296","1226","1195","8","4","9","0","10","70","64","0","45","0","0","17","0","0","0","0","2","0","0","0","0","0","6","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000006","6-Voting District, Taylor County, Florida","850","801","788","4","1","1","0","7","49","42","3","29","1","1","8","0","0","0","0","0","0","0","0","0","0","6","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000007","7-Voting District, Taylor County, Florida","2075","1973","1891","50","17","5","0","10","102","94","17","50","1","0","26","0","0","0","0","0","0","0","0","0","0","7","1","0","1","1","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000008","8-Voting District, Taylor County, Florida","1708","1611","1245","262","15","60","0","29","97","90","24","18","7","0","39","0","0","0","0","2","0","0","0","0","0","7","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000009","9-Voting District, Taylor County, Florida","1022","981","923","36","14","3","0","5","41","33","7","14","0","0","9","1","0","0","0","0","0","2","0","0","0","7","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000010","10-Voting District, Taylor County, Florida","1103","1018","923","64","10","17","0","4","85","80","24","31","9","0","16","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000011","11-Voting District, Taylor County, Florida","1013","969","955","4","6","2","0","2","44","43","1","32","1","0","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000012","12-Voting District, Taylor County, Florida","1703","1641","1049","545","5","20","0","22","62","58","21","20","1","0","13","0","0","0","2","1","0","0","0","0","0","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000013","13-Voting District, Taylor County, Florida","2051","1992","387","1532","7","51","0","15","59","55","35","16","0","0","1","1","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12123000014","14-Voting District, Taylor County, Florida","1954","1870","1778","49","18","15","0","10","84","80","11","50","4","0","12","0","0","0","1","0","0","2","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000001","1A-Voting District, Union County, Florida","886","825","705","101","3","6","0","10","61","57","21","14","3","0","18","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000002","1B-Voting District, Union County, Florida","1748","1654","1318","277","8","6","0","45","94","85","12","31","6","3","30","1","0","0","0","2","0","0","0","0","0","8","3","0","0","0","1","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000003","2-Voting District, Union County, Florida","3679","3605","2477","1036","6","3","0","83","74","64","17","31","3","0","10","0","0","0","1","0","0","0","0","1","1","8","0","0","0","0","1","0","3","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000004","3A-Voting District, Union County, Florida","2391","2240","2030","162","12","3","0","33","151","143","36","58","7","0","37","3","0","0","0","0","0","0","0","0","2","8","2","0","0","0","0","0","2","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000005","3B-Voting District, Union County, Florida","3332","3291","1990","1195","9","0","0","97","41","37","3","11","1","3","16","0","0","0","0","0","0","2","0","0","1","4","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000006","4A-Voting District, Union County, Florida","2203","2092","1778","282","4","11","0","17","111","102","21","30","8","0","43","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","3",
"7000000US12125000007","4B-Voting District, Union County, Florida","1232","1162","988","145","2","6","0","21","70","63","19","22","1","1","19","1","0","0","0","0","0","0","0","0","0","5","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000008","5A-Voting District, Union County, Florida","266","257","248","5","4","0","0","0","9","9","1","3","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000009","5B-Voting District, Union County, Florida","152","151","133","18","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12125000010","5C-Voting District, Union County, Florida","258","251","236","12","2","0","0","1","7","5","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000001","101-Voting District, Volusia County, Florida","1689","1525","1027","132","18","8","1","339","164","162","6","32","0","0","122","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000002","105-Voting District (000002), Volusia County, Florida","1663","1456","956","41","12","3","0","444","207","201","10","24","0","0","160","0","0","0","1","0","0","5","0","1","0","5","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000003","105-Voting District (000003), Volusia County, Florida","11","8","7","0","1","0","0","0","3","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000004","105-Voting District (000004), Volusia County, Florida","24","16","12","0","4","0","0","0","8","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000005","107-20-Voting District (000005), Volusia County, Florida","2102","1936","1559","20","23","19","1","314","166","160","10","35","5","0","109","1","0","0","0","0","0","0","0","0","0","4","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000006","107-20-Voting District (000006), Volusia County, Florida","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000007","107-20-Voting District (000007), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000008","202-20-Voting District, Volusia County, Florida","2129","1994","1771","12","8","26","0","177","135","134","8","31","9","0","85","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000009","201-20-Voting District (000009), Volusia County, Florida","5662","4998","3835","233","29","29","3","869","664","656","27","41","17","3","550","1","0","0","6","1","0","7","0","0","3","7","3","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000010","201-20-Voting District (000010), Volusia County, Florida","3163","2872","2676","91","9","35","0","61","291","272","35","56","18","4","148","0","1","0","10","0","0","0","0","0","0","19","3","1","0","3","0","0","9","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000011","201-20-Voting District (000011), Volusia County, Florida","3636","3036","2658","59","15","26","0","278","600","595","25","83","8","1","469","0","0","0","6","0","0","2","0","1","0","4","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000012","205-20-Voting District, Volusia County, Florida","3251","3029","2366","538","12","12","2","99","222","219","29","54","3","0","130","0","1","0","0","0","0","1","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000013","212-20-Voting District (000013), Volusia County, Florida","5052","4691","4095","296","18","61","0","221","361","350","49","51","37","2","192","5","0","0","11","0","0","0","0","1","2","9","1","1","0","3","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000014","212-20-Voting District (000014), Volusia County, Florida","9","7","5","0","1","1","0","0","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000015","212-20-Voting District (000015), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000017","207-20-Voting District, Volusia County, Florida","3362","3002","2707","62","16","22","0","195","360","345","15","87","18","3","216","1","1","0","3","0","0","0","0","1","0","13","3","0","1","3","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000018","206-20-Voting District (000018), Volusia County, Florida","1481","1336","1043","93","11","32","0","157","145","137","7","31","8","0","88","0","0","0","2","0","0","0","1","0","0","7","1","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000019","206-20-Voting District (000019), Volusia County, Florida","51","38","30","1","1","4","0","2","13","13","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000020","206-20-Voting District (000020), Volusia County, Florida","28","22","21","0","1","0","0","0","6","5","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000021","206-20-Voting District (000021), Volusia County, Florida","7","6","2","0","0","0","0","4","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000022","208-20-Voting District (000022), Volusia County, Florida","2474","2275","2147","58","7","12","2","49","199","192","27","36","6","0","123","0","0","0","0","0","0","0","0","0","0","7","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000023","206-20-Voting District (000023), Volusia County, Florida","5425","4910","4172","287","20","72","5","354","515","483","50","115","23","1","274","1","5","0","9","0","0","4","0","0","1","28","7","3","0","5","0","0","8","1","2","0","0","0","2","0","0","0","0","0","0","0","4","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000024","206-20-Voting District (000024), Volusia County, Florida","147","131","121","3","4","0","0","3","16","16","0","1","4","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000025","206-20-Voting District (000025), Volusia County, Florida","17","17","10","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000026","215-20-Voting District, Volusia County, Florida","8965","7997","6819","538","21","253","3","363","968","925","81","75","63","4","622","4","5","0","63","0","0","0","1","5","2","32","2","2","0","10","0","0","9","1","1","0","0","0","6","1","0","0","0","0","0","0","11","1","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000027","216-20-Voting District (000027), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000028","216-20-Voting District (000028), Volusia County, Florida","9179","7874","4704","2196","26","191","5","752","1305","1257","110","79","30","1","949","6","18","2","44","0","0","3","2","7","6","43","12","1","0","13","3","0","8","1","3","0","0","0","2","0","0","0","0","0","0","0","5","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000029","216-20-Voting District (000029), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000030","216-20-Voting District (000030), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000031","216-20-Voting District (000031), Volusia County, Florida","20","8","1","2","1","4","0","0","12","12","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000032","218-20-Voting District (000032), Volusia County, Florida","8044","7248","5498","888","19","344","0","499","796","751","72","75","55","5","478","3","3","1","48","3","1","0","1","6","0","45","18","0","0","12","2","0","8","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000033","218-20-Voting District (000033), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000034","217-20-Voting District, Volusia County, Florida","5987","5171","3239","1311","32","56","12","521","816","784","94","79","15","4","551","6","3","1","24","0","0","1","1","5","0","29","6","0","0","6","2","0","12","0","2","0","0","0","0","1","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000035","212-20-Voting District (000035), Volusia County, Florida","140","137","113","7","2","9","0","6","3","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000036","216-20-Voting District (000036), Volusia County, Florida","9","6","3","3","0","0","0","0","3","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000037","208-20-Voting District (000037), Volusia County, Florida","4479","3884","3264","302","32","72","1","213","595","584","63","86","16","1","388","4","8","0","11","0","0","4","2","1","0","8","1","0","0","3","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000038","208-20-Voting District (000038), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000039","224-20-Voting District (000039), Volusia County, Florida","2218","1983","1774","67","12","57","0","73","235","225","19","46","25","2","128","1","2","0","2","0","0","0","0","0","0","7","1","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000040","224-20-Voting District (000040), Volusia County, Florida","52","47","42","2","0","2","0","1","5","5","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000041","224-20-Voting District (000041), Volusia County, Florida","23","18","18","0","0","0","0","0","5","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000042","224-20-Voting District (000042), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000043","222-20-Voting District (000043), Volusia County, Florida","2752","2546","2310","195","6","2","1","32","206","197","15","59","3","1","110","4","0","0","3","0","0","2","0","0","0","8","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000044","222-20-Voting District (000044), Volusia County, Florida","27","26","21","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000045","222-20-Voting District (000045), Volusia County, Florida","6","2","1","0","0","1","0","0","4","4","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
